customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_charge_ratio
4566-QVRRW,11,1,0,0,44.05,483.7,1,0.2497162315550511
1291-CUOCY,72,1,2,3,110.6,7962.2,0,0.650994575045208
9795-SHUHB,66,1,2,3,58.2,3810.8,0,1.134020618556701
3230-IUALN,45,1,2,1,81.0,3533.6,0,0.5555555555555556
0042-RLHYP,69,1,2,2,19.7,1396.9,0,3.50253807106599
8519-IMDHU,15,1,0,2,85.6,1345.55,1,0.1752336448598131
4945-RVMTE,28,1,0,2,59.55,1646.45,0,0.4701931150293871
0201-OAMXR,70,1,1,3,115.55,8127.6,1,0.6057983556901775
1866-NXPSP,36,1,1,1,75.55,2680.15,0,0.4765056254136334
3372-KWFBM,16,1,0,0,86.6,1281.0,1,0.18475750577367206
7831-QGOXH,18,1,0,0,85.2,1553.9,1,0.2112676056338028
6393-WRYZE,34,1,0,0,97.65,3207.55,1,0.3481822836661546
3941-XTSKM,42,0,1,3,45.1,2049.05,0,0.9312638580931264
1661-CZBAU,48,1,1,2,70.95,3629.2,0,0.6765327695560254
6599-RCLCJ,47,1,0,0,109.55,5124.55,1,0.42902784116841625
9831-BPFRI,39,1,1,0,89.55,3474.45,1,0.4355108877721943
5158-RIVOP,11,1,2,3,20.9,202.3,0,0.5263157894736843
9788-YTFGE,7,1,0,1,19.95,147.5,0,0.3508771929824562
9277-JOOMO,3,1,0,1,24.6,86.35,0,0.12195121951219512
1907-YLNYW,8,1,0,0,66.7,579.0,0,0.1199400299850075
1725-MIMXW,1,1,0,1,19.45,19.45,1,0.05141388174807198
8947-YRTDV,32,1,1,1,94.8,3131.55,0,0.33755274261603374
3161-ONRWK,60,1,1,2,65.85,3928.3,0,0.9111617312072894
0114-RSRRW,10,1,0,2,19.95,187.75,0,0.5012531328320802
4565-NLZBV,71,1,2,2,24.65,1710.15,0,2.880324543610548
0031-PVLZI,4,1,0,1,20.35,76.35,1,0.19656019656019655
7206-GZCDC,1,1,0,0,69.25,69.25,1,0.01444043321299639
6682-VCIXC,43,0,1,2,51.25,2151.6,0,0.8390243902439024
4791-QRGMF,59,1,1,2,99.5,5961.1,1,0.592964824120603
6475-VHUIZ,23,1,0,0,54.25,1221.55,0,0.423963133640553
3910-MRQOY,72,1,2,2,19.4,1496.45,0,3.711340206185567
0661-WCQNQ,22,1,1,3,56.25,1292.2,0,0.39111111111111113
7537-RBWEA,1,0,0,1,25.15,25.15,0,0.039761431411530816
4656-CAURT,69,1,2,2,23.95,1713.1,0,2.8810020876826723
0121-SNYRK,50,0,1,1,35.4,1748.9,0,1.4124293785310735
1768-ZAIFU,1,0,0,0,25.2,25.2,1,0.03968253968253968
4671-LXRDQ,2,1,0,1,45.0,96.45,1,0.044444444444444446
3733-LSYCE,15,1,0,2,75.35,1114.55,0,0.19907100199071004
6265-FRMTQ,31,1,2,2,20.4,609.1,0,1.519607843137255
1934-SJVJK,1,1,0,1,20.15,20.15,1,0.04962779156327544
3838-OZURD,66,1,0,3,105.0,7133.25,1,0.6285714285714286
1371-DWPAZ,0,0,2,3,56.05,1397.475,0,0.0
9269-CQOOL,3,1,0,3,54.7,169.45,1,0.054844606946983544
2017-CCBLH,8,1,2,1,20.0,141.6,0,0.4
7690-KPNCU,64,1,1,3,73.05,4688.65,0,0.8761122518822725
0536-BGFMZ,28,1,0,1,20.5,563.05,0,1.3658536585365855
2293-IJWPS,57,1,1,3,100.75,5985.0,0,0.56575682382134
2845-HSJCY,14,1,0,0,87.25,1258.6,1,0.16045845272206305
5469-NUJUR,19,1,2,1,19.95,373.5,0,0.9523809523809524
1184-PJVDB,10,1,0,0,79.95,857.2,1,0.12507817385866166
2625-TRCZQ,51,0,0,0,49.65,2553.35,0,1.027190332326284
4102-HLENU,67,1,2,1,65.65,4322.85,0,1.0205635948210205
7266-GSSJX,11,1,0,0,20.45,250.8,0,0.5378973105134475
7722-VJRQD,72,0,2,2,60.95,4549.05,0,1.1812961443806398
7073-QETQY,66,1,1,0,20.35,1359.5,0,3.243243243243243
9415-DPEWS,18,1,0,0,88.35,1639.3,1,0.2037351443123939
5624-RYAMH,9,1,0,0,19.5,178.85,0,0.46153846153846156
0196-JTUQI,9,1,0,3,75.2,633.85,0,0.11968085106382978
7130-YXBRO,48,1,0,2,111.45,5315.1,0,0.4306864064602961
9272-LSVYH,10,1,0,1,70.15,735.5,0,0.14255167498218102
7943-RQCHR,9,1,0,0,94.75,889.9,1,0.09498680738786279
3793-MMFUH,13,1,0,0,95.05,1290.0,1,0.1367701209889532
3249-ZPQRG,4,1,0,0,78.45,330.05,1,0.05098789037603569
2568-BRGYX,4,1,0,0,70.2,237.95,1,0.05698005698005698
3084-DOWLE,72,1,2,2,92.0,6474.4,0,0.782608695652174
1084-MNSMJ,51,1,2,3,85.5,4421.95,0,0.5964912280701754
7721-JXEAW,59,0,0,2,41.05,2452.7,1,1.4372716199756395
7249-WBIYX,10,1,0,0,85.6,813.85,1,0.11682242990654207
4238-HFHSN,61,1,0,0,82.15,4904.85,0,0.7425441265976871
6250-CGGUN,54,1,1,0,84.4,4484.05,0,0.6398104265402843
5478-JJVZK,33,1,0,1,60.9,2033.85,0,0.541871921182266
7596-IIWYC,27,1,2,2,20.25,538.2,0,1.3333333333333333
6567-HOOPW,1,1,0,0,79.2,79.2,1,0.012626262626262626
9793-WECQC,23,1,0,1,95.3,2192.9,0,0.24134312696747115
4291-HPAXL,1,1,0,1,19.85,19.85,0,0.05037783375314861
8999-YPYBV,45,1,2,1,84.35,3858.05,0,0.5334914048606995
1839-FBNFR,39,1,2,2,19.85,854.8,0,1.9647355163727958
3164-AALRN,5,1,1,1,70.0,347.4,1,0.07142857142857142
3071-MVJCD,72,1,2,2,82.3,5815.15,0,0.8748481166464156
1697-BCSHV,58,1,0,2,66.8,3970.4,0,0.8682634730538923
0562-KBDVM,70,0,2,2,44.6,3058.15,0,1.569506726457399
1131-SUEKT,61,1,1,2,98.45,6145.2,0,0.6196038598273235
3717-OEAUQ,2,1,0,1,70.7,129.2,0,0.028288543140028287
4538-WNTMJ,46,1,1,1,24.95,1165.9,0,1.843687374749499
3334-CTHOL,1,1,0,2,49.95,49.95,1,0.02002002002002002
4704-ERYFC,22,1,0,0,69.25,1554.0,1,0.3176895306859206
9432-RUVSL,48,1,2,3,102.5,4904.25,0,0.4682926829268293
8060-HIWJJ,64,1,2,3,86.55,5632.55,0,0.7394569612940497
7684-XSZIY,72,1,2,2,24.3,1643.25,0,2.962962962962963
9089-UOWJG,12,1,0,3,58.35,740.55,0,0.20565552699228792
8621-MNIHH,34,1,0,0,94.25,3217.55,1,0.36074270557029176
8039-ACLPL,72,1,2,3,68.75,4888.2,0,1.0472727272727274
9885-AIBVB,29,1,0,0,85.8,2440.25,0,0.337995337995338
1934-MKPXS,33,1,1,3,20.1,620.55,0,1.6417910447761193
2592-YKDIF,1,1,0,1,20.35,20.35,0,0.04914004914004914
2272-JKMSI,62,1,1,0,110.8,6840.95,0,0.5595667870036102
0471-LVHGK,41,1,1,0,73.0,3001.2,1,0.5616438356164384
9518-RWHZL,64,1,1,3,100.05,6254.2,1,0.63968015992004
8714-CTZJW,4,1,0,3,82.85,319.6,0,0.048280024140012076
3569-EDBPQ,24,1,0,0,84.35,1938.05,0,0.28452874925903976
3131-NWVFJ,14,1,1,1,19.55,294.5,0,0.7161125319693095
7521-YXVZY,3,1,0,1,19.95,58.3,0,0.15037593984962405
5419-CONWX,4,1,0,3,99.8,442.85,1,0.04008016032064128
6240-EURKS,18,0,0,0,35.0,553.0,1,0.5142857142857142
2373-NTKOD,8,1,0,0,66.25,546.45,0,0.12075471698113208
1970-KKFWL,35,1,2,2,23.3,797.1,0,1.502145922746781
6960-HVYXR,1,1,0,0,76.0,76.0,1,0.013157894736842105
9337-SRRNI,66,1,2,3,25.3,1673.8,0,2.608695652173913
0895-UADGO,8,0,2,1,44.55,343.45,0,0.17957351290684626
5678-VFNEQ,71,1,1,3,104.1,7412.25,0,0.6820365033621518
5977-CKHON,43,1,0,2,92.55,4039.0,0,0.46461372231226367
7024-OHCCK,2,1,0,0,93.85,170.85,1,0.021310602024507193
2692-BUCFV,29,1,0,2,101.45,2948.6,0,0.2858551010349926
7861-UVUFT,15,1,0,0,84.3,1308.4,1,0.17793594306049823
1830-GGFNM,65,1,2,3,94.55,6078.75,0,0.6874669487043892
5302-BDJNT,35,1,0,0,95.5,3418.2,0,0.36649214659685864
5223-UZAVK,64,1,1,3,100.3,6603.8,0,0.638085742771685
4859-ZSRDZ,58,0,2,3,55.5,3166.9,0,1.045045045045045
5651-WYIPH,18,1,0,3,49.85,865.75,0,0.3610832497492477
9350-VLHMB,67,1,0,2,89.55,6373.1,0,0.7481853713009492
3498-LZGQZ,63,1,2,1,19.15,1177.05,0,3.2898172323759796
8785-CJSHH,60,1,0,0,99.8,5985.75,0,0.6012024048096193
5357-TZHPP,9,1,0,3,84.4,732.5,1,0.10663507109004738
3870-SPZSI,70,1,2,3,113.05,7869.05,0,0.6191950464396285
0680-DFNNY,15,1,0,0,101.1,1504.05,1,0.1483679525222552
7560-QRBXH,48,1,1,1,19.95,936.7,0,2.406015037593985
7077-XJMET,12,1,0,0,74.15,741.4,0,0.16183412002697234
8752-GHJFU,71,1,1,0,92.0,6585.2,0,0.7717391304347826
6896-SRVYQ,44,1,0,0,73.85,3122.4,0,0.5958023019634394
7767-UXAGJ,1,1,0,0,50.45,50.45,1,0.019821605550049554
4652-ODEVH,45,1,2,1,24.45,1088.25,0,1.8404907975460123
6510-UPNKS,23,1,1,3,24.8,615.35,0,0.9274193548387096
6718-BDGHG,43,1,1,2,64.85,2908.2,0,0.6630686198920587
9046-DQMTP,35,1,0,2,20.75,739.9,0,1.6867469879518073
6439-LAJXL,9,1,0,1,68.95,593.85,0,0.1305293691080493
1571-SAVHK,12,1,0,1,99.95,1132.75,1,0.12006003001500751
9052-VKDUW,65,1,0,3,109.4,7227.45,0,0.5941499085923218
9546-CQJSU,2,1,0,0,91.4,193.6,1,0.02188183807439825
1666-JZPZT,27,1,0,1,49.0,1291.35,0,0.5510204081632653
5777-KJIRB,40,1,1,1,50.25,2023.55,0,0.7960199004975125
0506-LVNGN,5,1,0,3,75.55,349.65,1,0.06618133686300463
7677-SJJJK,8,1,1,3,19.9,153.95,0,0.4020100502512563
2480-EJWYP,58,1,1,2,97.8,5458.8,0,0.5930470347648262
3253-HKOKL,52,1,1,0,100.3,5244.45,0,0.518444666001994
7055-HNEOJ,3,1,0,1,55.8,154.55,0,0.053763440860215055
5514-YQENT,41,1,2,0,111.15,4507.15,0,0.36887089518668464
3211-AAPKX,20,1,0,1,98.55,2031.95,0,0.20294266869609337
8445-DNBAE,1,1,0,0,50.05,50.05,0,0.01998001998001998
2951-QOQTK,4,1,0,3,80.8,332.45,1,0.04950495049504951
2958-NHPPS,23,1,0,0,20.85,473.9,0,1.1031175059952039
6806-YDEUL,6,1,0,2,19.5,106.8,0,0.3076923076923077
1735-XMJVH,8,1,0,1,19.35,152.6,0,0.4134366925064599
6890-PFRQX,18,1,0,1,69.5,1199.4,0,0.2589928057553957
0222-CNVPT,52,0,0,3,48.8,2555.05,0,1.0655737704918034
5899-OUVKV,31,1,0,0,94.5,2979.2,0,0.328042328042328
8681-ICONS,29,1,0,1,20.65,654.85,0,1.4043583535108959
1621-YNCJH,36,1,2,3,106.05,3834.4,0,0.33946251768033947
3473-XIIIT,16,1,0,0,100.0,1534.75,1,0.16
6362-QHAFM,42,1,1,0,108.3,4586.15,0,0.3878116343490305
7893-IXHRQ,1,1,0,0,20.55,20.55,1,0.048661800486618
3070-BDOQC,60,1,2,0,99.65,5941.05,0,0.6021073758153537
2952-QAYZF,5,1,0,0,85.3,424.15,1,0.05861664712778429
6234-PFPXL,22,1,0,3,95.9,2234.95,0,0.22940563086548488
9824-QCJPK,36,1,1,1,20.0,666.75,0,1.8
4763-PGDPO,4,1,0,0,70.4,281.0,1,0.056818181818181816
4283-IVYCI,9,1,0,1,64.95,547.8,0,0.13856812933025403
1866-OBPNR,1,1,0,3,74.6,74.6,0,0.013404825737265416
8205-MQUGY,12,1,0,0,49.2,571.15,0,0.24390243902439024
8970-ANWXO,23,1,1,1,73.75,1756.6,0,0.31186440677966104
9480-BQJEI,62,1,1,2,92.3,5731.45,0,0.6717226435536295
5394-SVGJV,37,1,0,2,98.8,3475.55,1,0.3744939271255061
6979-TNDEU,8,1,0,1,19.2,156.85,0,0.4166666666666667
9777-WJJPR,31,1,0,3,88.65,2683.2,0,0.3496897913141568
9283-LZQOH,13,1,0,3,74.4,896.75,1,0.1747311827956989
7079-QRCBC,24,1,0,0,98.75,2407.3,1,0.2430379746835443
9495-SKLKD,45,1,0,2,95.95,4456.65,0,0.4689942678478374
6048-UWKAL,69,1,2,3,105.4,6998.95,0,0.6546489563567363
5067-DGXLL,2,1,0,1,20.25,36.8,0,0.09876543209876543
5469-CTCWN,61,1,1,0,106.0,6547.7,1,0.5754716981132075
9851-QXEEQ,41,1,0,0,104.7,4346.4,1,0.39159503342884433
6281-FKEWS,44,0,1,0,49.05,2265.0,0,0.8970438328236494
8898-KASCD,39,0,1,1,35.55,1309.15,0,1.0970464135021099
9242-TKFSV,72,0,2,3,65.1,4754.3,0,1.1059907834101383
9290-SHCMB,13,1,0,0,96.85,1235.55,0,0.1342281879194631
0743-HNPFG,51,1,1,3,69.75,3562.5,0,0.7311827956989247
2277-BKJKN,71,1,2,0,99.2,7213.75,0,0.7157258064516129
9809-IMGCQ,22,1,0,0,96.7,2082.95,1,0.22750775594622544
5208-HFSBT,2,1,0,3,55.05,102.75,1,0.03633060853769301
5035-PGZXH,56,1,1,0,106.8,5914.4,0,0.5243445692883896
8695-WDYEA,1,1,0,1,51.25,51.25,0,0.01951219512195122
6543-JXSOO,23,1,1,1,57.75,1282.85,0,0.39826839826839827
8016-ZMGMO,66,1,1,2,70.85,4738.85,0,0.9315455187014821
8605-ITULD,1,1,0,1,19.55,19.55,0,0.05115089514066496
3254-YRILK,19,1,0,0,88.2,1775.8,1,0.21541950113378683
6416-YJTTB,11,1,0,2,79.5,795.65,0,0.13836477987421383
2667-WYLWJ,8,1,1,1,19.75,145.0,1,0.4050632911392405
4472-VESGY,52,1,0,2,98.15,4993.4,0,0.5298013245033112
3195-TQDZX,3,1,0,0,20.25,61.45,0,0.14814814814814814
3128-YOVTD,51,1,0,2,79.15,4018.55,0,0.6443461781427668
0529-ONKER,15,1,0,0,75.65,1146.65,1,0.1982815598149372
1728-CXQBE,64,1,0,0,94.25,6081.4,0,0.6790450928381963
7041-TXQJH,37,0,0,3,40.2,1478.85,0,0.9203980099502487
5014-GSOUQ,13,1,2,1,19.95,243.65,0,0.6516290726817043
5724-BIDBU,49,1,1,0,55.35,2633.95,0,0.8852755194218609
0481-SUMCB,45,1,1,2,102.15,4735.35,0,0.44052863436123346
1769-GRUIK,18,1,0,0,71.1,1247.75,0,0.25316455696202533
5240-IJOQT,1,1,0,0,74.7,74.7,1,0.013386880856760375
8819-WFGGJ,68,0,2,2,54.1,3794.5,0,1.2569316081330868
7427-AUFPY,54,1,2,3,19.65,1008.7,0,2.7480916030534353
2811-POVEX,23,1,0,2,88.45,2130.55,0,0.26003391746749577
1092-GANHU,17,1,0,0,76.65,1313.55,1,0.2217873450750163
7898-PDWQE,71,1,2,3,80.4,5727.15,0,0.8830845771144278
9972-EWRJS,67,1,2,2,19.25,1372.9,0,3.4805194805194803
9314-IJWSQ,14,1,0,0,84.8,1203.9,0,0.16509433962264153
0661-XEYAN,1,0,0,1,25.8,25.8,1,0.03875968992248062
5799-JRCZO,63,1,2,3,19.5,1215.1,0,3.230769230769231
1921-KYSAY,41,1,1,0,68.6,2877.05,0,0.5976676384839651
6198-RTPMF,17,1,0,0,92.6,1579.7,0,0.183585313174946
2924-KHUVI,56,1,1,0,100.55,5514.95,0,0.556936847339632
1925-GMVBW,5,1,0,3,20.55,96.1,0,0.24330900243309
7881-EVUAD,2,0,0,0,42.6,72.4,1,0.046948356807511735
6184-DYUOB,3,1,0,1,19.6,55.25,0,0.1530612244897959
9207-ZPANB,37,1,1,0,67.45,2443.3,0,0.5485544848035582
5766-XQXMQ,29,1,0,2,68.85,1970.5,1,0.421205519244735
9327-QSDED,8,1,0,1,43.55,335.4,0,0.18369690011481057
1656-DRSMG,63,1,0,3,109.85,7002.95,0,0.5735093309057806
3012-VFFMN,7,1,0,1,20.65,158.95,0,0.33898305084745767
2984-AFWNC,3,1,0,0,95.4,293.15,0,0.031446540880503145
0640-YJTPY,72,1,2,2,21.0,1493.75,0,3.4285714285714284
8096-LOIST,19,1,0,0,56.2,1093.4,0,0.3380782918149466
9764-REAFF,59,1,2,2,18.4,1057.85,0,3.206521739130435
3703-VAVCL,2,1,0,3,90.0,190.05,1,0.022222222222222223
7107-UBYKY,35,1,0,0,25.75,882.55,0,1.3592233009708738
4881-GQJTW,14,1,0,3,19.6,300.4,0,0.7142857142857142
8519-QJGJD,14,1,0,0,75.35,1025.95,1,0.18579960185799604
7876-DNYAP,69,1,2,3,19.8,1436.95,0,3.484848484848485
7905-NJMXS,7,1,0,0,64.2,475.0,0,0.10903426791277258
2882-WDTBA,69,1,2,2,75.75,5388.15,0,0.9108910891089109
2091-GPPIQ,72,1,2,0,78.95,5730.15,0,0.9119696010132995
6326-MTTXK,8,1,0,0,100.85,819.55,1,0.07932573128408528
5071-FBJFS,4,1,0,0,50.3,217.1,0,0.07952286282306163
2796-UUZZO,63,1,0,3,80.3,4896.35,0,0.7845579078455791
2429-AYKKO,72,1,2,2,19.85,1434.1,0,3.6272040302267
9798-OPFEM,46,1,2,0,21.1,937.1,0,2.1800947867298577
0330-IVZHA,5,1,0,0,69.95,330.15,1,0.07147962830593281
3794-NFNCH,30,1,0,1,50.0,1474.9,0,0.6
5193-QLVZB,63,1,2,2,104.75,6536.5,0,0.6014319809069213
7114-AEOZE,60,1,2,2,19.85,1128.1,0,3.0226700251889165
2886-KEFUM,63,1,1,0,107.5,6873.75,1,0.586046511627907
5522-NYKPB,25,1,0,0,85.9,2199.05,0,0.29103608847497087
4237-RLAQD,1,1,0,1,45.85,45.85,1,0.021810250817884406
9957-YODKZ,6,1,0,0,80.8,457.1,0,0.07425742574257425
6518-KZXCB,22,1,2,1,25.25,566.5,0,0.8712871287128713
2245-ADZFJ,31,1,2,2,80.55,2471.6,0,0.3848541278708877
7776-QGYJC,39,1,0,2,81.5,3107.3,0,0.4785276073619632
9313-QOLTZ,26,1,0,1,20.9,518.3,0,1.244019138755981
9651-GTSAQ,53,1,1,2,106.1,5769.75,1,0.4995287464655985
3186-BAXNB,1,1,0,0,91.7,91.7,1,0.010905125408942203
4672-FOTSD,12,1,0,0,67.25,832.3,0,0.17843866171003717
0637-YLETY,16,1,0,3,95.6,1555.65,1,0.1673640167364017
9818-XQCUV,2,1,0,1,20.35,45.3,0,0.09828009828009827
7338-ERIVA,39,0,1,2,45.05,1790.6,0,0.8657047724750278
1157-BQCUW,1,1,0,0,74.95,74.95,1,0.0133422281521014
8259-NFJTV,7,0,0,1,34.65,246.6,0,0.20202020202020202
3223-DWFIO,4,1,0,0,69.35,261.65,0,0.05767844268204759
2660-EMUBI,10,1,0,0,95.35,898.35,1,0.10487676979549031
6968-GMKPR,55,1,0,0,81.55,4509.5,0,0.674432863274065
4751-ERMAN,72,1,2,2,75.4,5480.25,0,0.9549071618037135
1436-ZMJAN,10,1,0,3,67.8,653.15,0,0.14749262536873156
3292-PBZEJ,11,1,0,0,111.4,1183.05,0,0.09874326750448832
0799-DDIHE,15,1,0,0,46.3,639.45,0,0.32397408207343414
3070-FNFZQ,23,1,2,2,20.4,478.75,0,1.1274509803921569
2812-SFXMJ,1,1,0,1,20.05,20.05,0,0.04987531172069825
7675-OZCZG,3,1,0,0,45.0,127.1,1,0.06666666666666667
5014-WUQMG,47,1,1,0,96.1,4391.45,0,0.4890738813735692
5312-TSZVC,15,1,1,1,19.65,270.6,0,0.7633587786259542
2003-CKLOR,66,1,0,0,99.5,6710.5,1,0.6633165829145728
0993-OSGPT,68,1,1,2,60.65,3975.9,0,1.12118713932399
9254-RBFON,17,1,1,2,98.6,1704.95,1,0.1724137931034483
1205-WNWPJ,7,1,0,1,59.5,415.95,1,0.11764705882352941
9391-EOYLI,12,1,0,0,80.45,950.2,1,0.14916096954630204
7108-DGVUU,21,1,1,2,71.7,1497.05,0,0.2928870292887029
2782-JEEBU,21,0,0,1,36.0,780.15,0,0.5833333333333334
5127-BZENZ,56,1,1,2,65.2,3512.15,0,0.8588957055214723
2720-FVBQP,6,1,0,3,48.95,273.25,0,0.12257405515832481
9906-NHHVC,65,0,2,2,53.5,3517.9,0,1.2149532710280373
4522-XRWWI,42,1,1,3,80.45,3375.9,0,0.5220633934120572
3766-EJLFL,68,1,2,2,109.05,7508.55,0,0.6235671710224667
5939-SXWHM,48,1,2,2,26.3,1245.05,0,1.8250950570342206
8152-UOBNY,50,1,1,0,106.8,5347.95,0,0.46816479400749067
7351-KYHQH,7,1,0,0,64.95,493.65,0,0.10777521170130869
7643-RCHXS,63,1,2,0,19.35,1263.85,0,3.2558139534883717
8246-SHFGA,17,1,0,3,21.1,385.55,0,0.8056872037914692
8387-MOJJT,42,1,0,3,77.95,3384.0,1,0.5388069275176395
0620-XEFWH,4,1,0,1,18.85,84.2,0,0.21220159151193632
6485-QXWWE,62,1,2,2,26.0,1638.7,0,2.3846153846153846
2761-OCIAX,2,1,0,0,74.7,165.4,1,0.02677376171352075
7321-VGNKU,2,1,0,0,70.35,120.25,0,0.028429282160625447
5327-CNLUQ,48,1,2,2,96.9,4473.45,0,0.49535603715170273
7552-KEYGT,27,1,2,2,19.55,520.55,0,1.381074168797954
5816-JMLGY,70,1,2,2,80.4,5717.85,0,0.8706467661691542
3068-OMWZA,1,1,0,0,88.8,88.8,1,0.011261261261261262
2927-QRRQV,46,1,1,0,94.65,4312.5,0,0.4860010565240359
6032-KRXXO,30,1,0,0,90.25,2755.35,1,0.33240997229916897
7459-RRWQZ,15,1,0,2,64.65,994.55,1,0.23201856148491878
6265-SXWBU,69,1,1,3,95.75,6511.25,0,0.720626631853786
7941-RCJOW,65,1,2,3,19.55,1218.65,0,3.3248081841432224
6374-NTQLP,72,1,2,3,104.1,7447.7,0,0.69164265129683
4154-AQUGT,13,1,0,2,89.05,1169.35,1,0.14598540145985403
2387-KDZQY,17,1,1,1,20.1,279.5,0,0.8457711442786069
3584-WKTTW,51,1,1,0,111.55,5720.35,0,0.4571940833706858
3399-BMLVW,51,1,2,3,60.5,3121.45,0,0.8429752066115702
1971-DTCZB,72,1,2,2,90.95,6468.6,0,0.7916437603078614
3092-IGHWF,67,1,1,0,87.4,5918.8,1,0.7665903890160183
3374-PZLXD,34,1,0,1,19.7,675.6,0,1.7258883248730965
3813-DHBBB,67,0,2,2,50.95,3521.7,0,1.3150147203140332
2812-REYAT,49,1,1,2,20.05,923.1,0,2.4438902743142146
6518-PPLMZ,53,1,2,1,19.4,1110.35,0,2.731958762886598
4939-KYYPY,27,1,0,0,59.45,1611.65,0,0.45416316232127835
8017-LXHFA,23,1,0,0,94.75,2293.6,1,0.24274406332453827
5930-GBIWP,69,1,2,3,81.5,5553.25,0,0.8466257668711656
6022-KOUQO,2,0,0,2,29.05,44.75,0,0.06884681583476764
6352-TWCAU,35,1,0,0,86.45,3029.1,1,0.4048582995951417
2361-UPSND,46,1,1,1,70.6,3231.05,0,0.651558073654391
6035-RIIOM,54,1,2,2,97.2,5129.45,0,0.5555555555555556
2929-QNSRW,56,1,1,0,98.25,5508.35,1,0.5699745547073791
1262-OPMFY,9,1,0,2,75.75,655.9,1,0.1188118811881188
9504-DSHWM,20,1,0,2,59.2,1191.2,0,0.33783783783783783
5035-BVCXS,11,1,0,1,75.9,866.4,0,0.14492753623188404
6267-DCFFZ,30,1,0,0,90.05,2627.2,0,0.33314825097168244
3533-UVMOM,68,1,2,2,70.95,4741.45,0,0.9584214235377025
2439-LYPMQ,38,1,0,0,102.6,4009.2,0,0.3703703703703704
4248-QPAVC,17,1,0,2,85.35,1463.45,1,0.19917984768599883
1899-VXWXM,48,1,1,3,106.1,5082.8,1,0.45240339302544774
1478-VPOAD,1,1,0,0,43.8,43.8,0,0.022831050228310504
9995-HOTOH,63,0,2,0,59.0,3707.6,0,1.0677966101694916
2988-PLAHS,3,1,1,0,69.95,220.45,0,0.04288777698355968
1371-OJCEK,48,1,1,2,24.35,1133.7,0,1.9712525667351128
4999-IEZLT,66,0,1,3,29.45,1983.15,0,2.2410865874363326
8883-ANODQ,68,1,2,3,84.4,5746.75,0,0.8056872037914692
4690-LLKUA,17,1,0,0,45.05,770.6,1,0.37735849056603776
2351-RRBUE,7,1,1,1,20.65,134.05,0,0.33898305084745767
5980-BDHPY,72,1,2,2,87.1,6230.1,0,0.8266360505166476
1498-DQNRX,29,1,0,1,19.85,573.05,0,1.4609571788413098
9469-WEJBT,37,1,0,0,90.35,3419.3,0,0.4095185390149419
3331-HQDTW,34,1,0,1,109.8,3587.25,1,0.3096539162112933
9490-DFPMD,42,1,0,0,84.65,3541.35,1,0.4961606615475487
2581-VKIRT,59,1,1,1,65.5,3801.3,0,0.9007633587786259
5442-XSDCW,11,1,0,2,79.5,868.5,1,0.13836477987421383
7426-WEIJX,60,1,0,0,80.95,4859.1,0,0.7411982705373688
2851-MMUTZ,27,1,0,1,56.15,1439.35,0,0.4808548530721282
3049-NDXFL,1,1,0,1,85.8,85.8,1,0.011655011655011656
8580-AECUZ,1,1,0,0,79.1,79.1,1,0.012642225031605564
3307-TLCUD,17,0,0,1,34.4,592.75,0,0.49418604651162795
6625-FLENO,58,1,2,1,20.75,1185.95,0,2.7951807228915664
2967-MXRAV,1,1,1,1,18.8,18.8,0,0.05319148936170213
7963-GQRMY,3,1,0,1,44.3,134.5,1,0.06772009029345373
8189-HBVRW,53,1,0,0,90.8,4921.2,0,0.5837004405286343
4163-KIUHY,35,1,0,0,25.6,901.25,0,1.3671875
1228-FZFRV,50,1,0,3,105.95,5341.8,1,0.4719207173194903
3500-NSDOA,68,1,2,3,70.8,4859.95,0,0.96045197740113
1171-TYKUR,47,1,0,0,25.4,1139.2,0,1.8503937007874016
3761-FLYZI,65,1,0,2,108.8,7082.45,0,0.5974264705882353
2058-DCJBE,5,1,0,0,69.75,324.6,1,0.07168458781362007
5364-XYIRR,51,1,0,0,94.65,4812.75,1,0.5388272583201268
4829-AUOAX,46,1,0,2,96.05,4399.5,1,0.4789172306090578
1219-NNDDO,9,1,0,0,76.85,663.55,0,0.11711125569290827
8388-DMKAE,8,1,2,1,20.25,174.65,0,0.3950617283950617
4403-BWPAY,14,1,1,3,24.8,321.7,0,0.564516129032258
9659-QEQSY,45,1,0,0,115.65,5125.5,0,0.38910505836575876
5405-ZMYXQ,8,1,0,3,74.6,548.9,0,0.10723860589812333
5047-LHVLY,1,1,0,1,50.15,50.15,1,0.019940179461615155
1442-OKRJE,66,1,1,2,103.15,7031.3,0,0.639844886088221
4737-AQCPU,72,1,2,3,72.1,5016.65,0,0.998613037447989
9158-VCTQB,41,1,0,2,113.6,4594.95,1,0.3609154929577465
2808-CHTDM,23,1,2,1,25.1,611.45,0,0.9163346613545816
6311-UEUME,29,1,0,0,78.9,2384.15,1,0.36755386565272496
0793-TWELN,4,1,0,0,80.15,319.85,0,0.04990642545227698
3283-WCWXT,6,1,2,1,25.4,153.3,0,0.2362204724409449
1060-ENTOF,67,1,1,3,105.4,7035.6,0,0.635673624288425
0999-QXNSA,7,1,0,1,45.75,344.2,0,0.15300546448087432
5451-MHQOF,56,1,1,1,24.45,1431.65,0,2.2903885480572597
